chr,start,end,testSample1,testSample2
1,179430000,179459999,0.067448423,-0.139606961
2,208740000,208769999,0.108244233,-0.139636565
1,8550000,8579999,0.193588488,-0.139670341
2,118620000,118649999,0.059217447,-0.139718076
1,19260000,19289999,0.254633924,-0.139718827
1,2010000,2039999,0.247509772,-0.13974022
1,240690000,240719999,0.079861539,-0.13977285
1,2310000,2339999,0.226570492,-0.139789948
2,232860000,232889999,-0.049709551,-0.139791178
2,160560000,160589999,0.145584976,-0.139834784
2,136650000,136679999,0.112328591,-0.139845689
1,228330000,228359999,0.246439508,-0.139888139
1,51900000,51929999,0.012450625,-0.139964634
2,242040000,242069999,0.19968527,-0.140032598
1,201600000,201629999,0.163452912,-0.140033168
2,204240000,204269999,0.017601635,-0.140045402
1,4290000,4319999,-0.057849228,-0.140104158
2,10980000,11009999,0.186471201,-0.140157743
2,172320000,172349999,0.027145566,-0.140189736
1,228240000,228269999,0.21914651,-0.140193934
1,4020000,4049999,0.155436727,-0.140312155
2,135810000,135839999,0.113715766,-0.140328615
1,145350000,145379999,-0.032509177,-0.140339268
1,15030000,15059999,0.157789349,-0.140339831
1,201840000,201869999,0.203428632,-0.140372683
2,196410000,196439999,0.186369574,-0.140388638
1,151860000,151889999,0.15290602,-0.140413665
1,213120000,213149999,0.153621434,-0.140418442
1,61470000,61499999,0.101459174,-0.140486129
1,158250000,158279999,0.042494068,-0.140599548
2,238530000,238559999,0.233348772,-0.140616377
1,54690000,54719999,0.220869825,-0.140694275
2,1620000,1649999,0.182312286,-0.140736419
1,63840000,63869999,0.111403059,-0.14078092
1,203400000,203429999,0.165730602,-0.14081753
2,129150000,129179999,0.195520854,-0.140889993
1,76140000,76169999,0.050892755,-0.140910251
2,217140000,217169999,0.141258069,-0.140915407
1,203310000,203339999,0.211166818,-0.140942163
1,240210000,240239999,0.070738306,-0.140948863
1,51750000,51779999,0.232213461,-0.140950526
1,12810000,12839999,0.13756048,-0.140981707
1,226890000,226919999,0.174264177,-0.14102055
2,237120000,237149999,0.072444042,-0.141024395
1,143460000,143489999,0.057687261,-0.141104505
1,5820000,5849999,0.184497458,-0.141167774
1,91500000,91529999,0.057558734,-0.141253093
1,42000000,42029999,0.147591629,-0.141283601
2,113160000,113189999,0.152219688,-0.141290442
1,214740000,214769999,0.05548519,-0.141326464
1,167700000,167729999,0.160736955,-0.141341961
2,65520000,65549999,0.16531453,-0.141372339
2,113880000,113909999,0.147567858,-0.141416042
2,62430000,62459999,0.183001467,-0.141500508
2,28470000,28499999,0.136680651,-0.141527297
2,219720000,219749999,0.252022758,-0.141561267
1,51930000,51959999,0.088756372,-0.141571452
1,200250000,200279999,0.133285519,-0.141612658
2,231810000,231839999,0.13135011,-0.14164253
2,101610000,101639999,0.134079224,-0.141652457
2,25980000,26009999,0.133111631,-0.141660531
1,23610000,23639999,0.044553609,-0.141708885
1,10860000,10889999,0.23909915,-0.141747238
1,62280000,62309999,0.071801368,-0.141787324
1,19110000,19139999,0.150981506,-0.14203658
2,38760000,38789999,0.108058436,-0.142077172
1,15090000,15119999,0.193903687,-0.142126987
2,70170000,70199999,0.199759944,-0.142133481
1,22980000,23009999,0.183463449,-0.142198502
2,179040000,179069999,0.134026875,-0.142211599
2,232230000,232259999,0.230555433,-0.142440834
2,172290000,172319999,0.094438014,-0.142489432
1,20730000,20759999,0.091418769,-0.142552331
1,54570000,54599999,0.211892685,-0.142777899
1,20280000,20309999,0.191478177,-0.142843156
2,87030000,87059999,0.141150979,-0.142853303
1,2490000,2519999,0.257681601,-0.142859748
2,109140000,109169999,0.132616152,-0.142863693
1,167640000,167669999,0.186409413,-0.142887042
2,112740000,112769999,0.152851063,-0.142998047
1,17940000,17969999,0.247228435,-0.143027635
2,224820000,224849999,0.103103621,-0.143167106
1,33330000,33359999,0.206979263,-0.143201971
1,231270000,231299999,0.12494101,-0.143232397
1,67650000,67679999,0.118117151,-0.143291311
1,174120000,174149999,0.124109874,-0.1434601
2,225540000,225569999,0.064274644,-0.143499387
2,11970000,11999999,0.190000397,-0.143512784
2,172890000,172919999,0.07406583,-0.143523158
1,89310000,89339999,0.107554845,-0.143531725
2,128130000,128159999,0.148116076,-0.143547097
2,48840000,48869999,0.056810562,-0.143579411
1,142590000,142619999,0.025650722,-0.143594405
1,159870000,159899999,0.21417611,-0.143723278
1,200850000,200879999,0.231600421,-0.143770828
1,246930000,246959999,0.191174035,-0.143834781
1,40110000,40139999,0.215629737,-0.143902886
1,78090000,78119999,0.049464907,-0.143906168
1,43560000,43589999,0.125031796,-0.143926427
2,10650000,10679999,0.216209066,-0.143949887
1,183390000,183419999,0.037161515,-0.144106914
2,113520000,113549999,0.079622459,-0.144163737
1,150030000,150059999,0.150692705,-0.144170334
1,204330000,204359999,0.179712939,-0.144232121
2,39720000,39749999,0.124322557,-0.144257219
1,225780000,225809999,0.161134064,-0.14426714
1,10590000,10619999,0.172434772,-0.14435343
2,127770000,127799999,0.179229569,-0.144445043
1,174900000,174929999,0.049402084,-0.144454394
1,244530000,244559999,0.148008029,-0.144516646
2,25830000,25859999,0.100752021,-0.144520597
1,13440000,13469999,-0.039684821,-0.144527385
2,216060000,216089999,0.050597003,-0.144574826
2,44070000,44099999,-0.008020179,-0.144624044
2,228330000,228359999,0.122259969,-0.144645448
2,233700000,233729999,0.159882124,-0.144721521
1,158280000,158309999,0.051086419,-0.144753275
2,65220000,65249999,0.158911716,-0.144779887
1,224670000,224699999,0.146490305,-0.144805318
1,211290000,211319999,0.062267761,-0.144843245
1,44460000,44489999,0.261157484,-0.144912431
1,8730000,8759999,0.127026582,-0.144925907
1,31200000,31229999,0.206723176,-0.144948475
2,109110000,109139999,0.129618362,-0.145031315
2,100200000,100229999,0.168816761,-0.145046867
2,241950000,241979999,0.186554494,-0.145146328
1,5850000,5879999,0.175453318,-0.145148216
2,34020000,34049999,0.071694169,-0.145156074
2,61560000,61589999,0.069073433,-0.145179636
1,237150000,237179999,0.108052484,-0.145189724
1,167520000,167549999,0.140315603,-0.145281121
2,85380000,85409999,0.184933382,-0.145326195
2,218820000,218849999,0.197680629,-0.145431175
1,4050000,4079999,0.178617523,-0.145461954
2,112800000,112829999,0.149185755,-0.145475359
2,120450000,120479999,0.238185696,-0.145502414
1,94290000,94319999,0.16101187,-0.14553324
2,130620000,130649999,0.169691758,-0.145583981
2,121440000,121469999,0.187385675,-0.145630916
2,11580000,11609999,0.122954766,-0.145650926
2,88920000,88949999,0.132084524,-0.145688607
1,19740000,19769999,0.200995698,-0.145700747
1,44340000,44369999,0.150539831,-0.14570114
1,22650000,22679999,0.160442437,-0.145709777
1,8760000,8789999,0.203291242,-0.145746474
2,174840000,174869999,0.201269025,-0.145808326
1,4230000,4259999,0.058354642,-0.145878779
2,106920000,106949999,0.072525474,-0.145903996
2,62820000,62849999,0.121256309,-0.145940284
2,202890000,202919999,0.133657593,-0.145998483
1,247590000,247619999,0.165730377,-0.146011109
2,43530000,43559999,0.146552557,-0.146013431
2,85950000,85979999,0.189090361,-0.146020133
1,10800000,10829999,0.255141698,-0.146091043
2,26760000,26789999,0.212011699,-0.146095177
1,67860000,67889999,0.1491356,-0.146149154
1,100260000,100289999,0.0908918,-0.1461672
1,167790000,167819999,0.105422513,-0.146253199
1,18390000,18419999,0.113437392,-0.146360359
1,160350000,160379999,0.152825088,-0.14637652
1,16260000,16289999,0.237477663,-0.146377125
2,88560000,88589999,0.142463719,-0.146425627
2,233670000,233699999,0.059304009,-0.146430901
1,109890000,109919999,0.141091789,-0.146483862
1,46920000,46949999,0.195095317,-0.146496622
2,159660000,159689999,0.07953146,-0.146502526
2,160110000,160139999,0.139424688,-0.146516017
1,51150000,51179999,0.047427827,-0.146526827
1,24600000,24629999,0.181210172,-0.146547095
2,15960000,15989999,0.161092817,-0.14660629
1,93420000,93449999,0.139704737,-0.146651519
1,51330000,51359999,0.068741936,-0.146771175
2,10380000,10409999,0.179964828,-0.146777853
1,228420000,228449999,0.154527504,-0.14680039
1,32100000,32129999,0.208873202,-0.146815411
1,12360000,12389999,0.149911459,-0.146863513
1,210450000,210479999,0.154506633,-0.146878262
1,143100000,143129999,0.040566807,-0.146905911
1,183330000,183359999,0.096039807,-0.14698161
2,158790000,158819999,0.034172222,-0.147011866
1,203370000,203399999,0.084980955,-0.147060018
1,180960000,180989999,0.093028838,-0.147130824
2,220500000,220529999,0.160828437,-0.147221367
2,96780000,96809999,0.194604934,-0.147231607
1,160140000,160169999,0.19535731,-0.147244271
2,90480000,90509999,0.286844785,-0.147297552
2,112710000,112739999,0.135296313,-0.147311977
2,65820000,65849999,0.096624662,-0.147334601
2,172260000,172289999,0.088348391,-0.14736817
1,151680000,151709999,0.230333927,-0.14744062
1,31920000,31949999,0.150852355,-0.147508315
1,15150000,15179999,0.193173948,-0.147724654
2,203910000,203939999,0.111872979,-0.147820501
2,136260000,136289999,0.120405357,-0.147924329
2,32790000,32819999,0.1061196,-0.147973452
2,42930000,42959999,0.076697196,-0.147986095
1,236760000,236789999,0.093869051,-0.147986397
2,131070000,131099999,0.153143754,-0.147988699
2,109170000,109199999,0.143831691,-0.148114848
1,176160000,176189999,0.059664345,-0.148115504
1,10830000,10859999,0.274006691,-0.1482396
2,27180000,27209999,0.209245177,-0.148304208
2,119940000,119969999,0.183663527,-0.148304899
1,39750000,39779999,0.106253077,-0.148349509
1,42810000,42839999,0.1242522,-0.148367156
1,160830000,160859999,0.125403257,-0.148387041
1,245220000,245249999,0.111715506,-0.148451551
2,120270000,120299999,0.161794165,-0.148459597
1,202350000,202379999,0.070009404,-0.148491535
1,95490000,95519999,0.130856699,-0.14849361
1,142920000,142949999,-0.131980279,-0.148541114
1,160320000,160349999,0.206270438,-0.14855044
2,129420000,129449999,0.166809741,-0.148577215
2,128040000,128069999,0.073790883,-0.148581437
2,91800000,91829999,0.164273813,-0.148609067
1,212880000,212909999,0.147247153,-0.148619984
2,71850000,71879999,0.032323552,-0.148672709
1,7650000,7679999,0.188036821,-0.148789453
1,211530000,211559999,0.149815881,-0.148850485
1,27900000,27929999,0.262216273,-0.148877368
2,20280000,20309999,0.173269745,-0.148968951
2,172500000,172529999,0.088224609,-0.148982737
1,22950000,22979999,0.202099985,-0.149099947
2,235170000,235199999,0.156110779,-0.149167473
2,200340000,200369999,0.151218416,-0.149182914
1,25830000,25859999,0.21004936,-0.149216205
1,200340000,200369999,0.107020064,-0.149227736
2,241560000,241589999,0.227478741,-0.149254247
1,204120000,204149999,0.186091215,-0.149301175
1,100500000,100529999,0.124864099,-0.149345169
2,88950000,88979999,0.086527601,-0.149403262
2,27120000,27149999,0.167618952,-0.149519708
2,10500000,10529999,0.227656364,-0.14952824
1,231240000,231269999,0.089848237,-0.149544391
1,35280000,35309999,0.102602836,-0.149551143
2,122610000,122639999,0.074672233,-0.149553173
1,31320000,31349999,0.193467111,-0.149631077
2,70050000,70079999,0.128574255,-0.149698111
2,216960000,216989999,0.155369166,-0.149744836
1,20400000,20429999,0.182721526,-0.149745019
1,236940000,236969999,0.14419174,-0.149762423
2,131490000,131519999,0.178037323,-0.149765263
2,225450000,225479999,0.106693198,-0.149792514
2,33750000,33779999,0.135992064,-0.149820936
1,225750000,225779999,0.140026462,-0.149841187
2,101460000,101489999,0.158077855,-0.149880069
2,20220000,20249999,0.166073789,-0.149885077
1,23100000,23129999,0.185426829,-0.149926784
2,38520000,38549999,0.102039158,-0.149960091
1,159840000,159869999,0.167686596,-0.149971056
1,94380000,94409999,0.080698715,-0.150023144
1,63780000,63809999,0.148360958,-0.150024058
2,73020000,73049999,0.037569372,-0.150121817
1,143970000,143999999,0.126822468,-0.150138275
2,128340000,128369999,0.151792141,-0.150263056
1,22200000,22229999,0.255594321,-0.150291183
1,200370000,200399999,0.173870616,-0.150305561
2,235140000,235169999,0.143030239,-0.150310437
2,1740000,1769999,0.228192991,-0.150320913
1,7740000,7769999,0.221376517,-0.150362545
1,115200000,115229999,0.130250141,-0.150384932
2,1680000,1709999,0.187709332,-0.150404907
2,120030000,120059999,0.17317715,-0.150412204
2,217410000,217439999,0.166377868,-0.15046938
1,30900000,30929999,0.0455781,-0.150537925
1,174150000,174179999,0.107719498,-0.15075455
1,174720000,174749999,0.082968671,-0.150769376
1,243240000,243269999,0.134470993,-0.150786588
1,43380000,43409999,0.237484087,-0.150806738
1,231420000,231449999,0.126290196,-0.150813318
1,142620000,142649999,0.053055715,-0.15086568
2,114390000,114419999,0.125631768,-0.150977445
2,3720000,3749999,0.139575627,-0.151007619
2,44220000,44249999,0.179853933,-0.151036065
1,24750000,24779999,0.165587757,-0.151054468
1,171300000,171329999,0.125848942,-0.151149308
1,18120000,18149999,0.096587817,-0.151165492
2,27840000,27869999,0.098129979,-0.151169199
1,200700000,200729999,0.149572076,-0.151177193
1,63150000,63179999,0.160350555,-0.151215505
1,55710000,55739999,0.085115361,-0.151281634
1,26100000,26129999,0.234540105,-0.151358528
1,17550000,17579999,0.213481302,-0.15137764
2,45180000,45209999,0.176988833,-0.151436159
2,136290000,136319999,0.145213826,-0.151452806
2,87480000,87509999,0.145374142,-0.151489191
1,220290000,220319999,0.111189209,-0.151565705
2,43110000,43139999,0.15112318,-0.151592858
1,39960000,39989999,0.219978958,-0.15160324
1,47070000,47099999,0.194482947,-0.151606469
1,26040000,26069999,0.180306714,-0.151749245
2,203610000,203639999,0.11397729,-0.151816858
1,11610000,11639999,0.176766584,-0.151827974
1,43200000,43229999,0.244625534,-0.151837211
1,245520000,245549999,0.152811393,-0.151911733
2,153000000,153029999,0.099522987,-0.15192504
1,19080000,19109999,0.11088245,-0.151962495
1,164490000,164519999,0.087861402,-0.152024115
2,86820000,86849999,0.076776656,-0.152119522
2,236580000,236609999,0.162706017,-0.152161888
1,245490000,245519999,0.173725152,-0.152170759
1,211440000,211469999,0.099191801,-0.152205121
2,198150000,198179999,0.100501792,-0.15226464
2,134820000,134849999,0.150464539,-0.152329882
1,179820000,179849999,0.077631869,-0.152334269
2,172380000,172409999,0.102454004,-0.15237502
1,224160000,224189999,0.053091965,-0.152413346
2,55380000,55409999,0.15316374,-0.152482435
2,99600000,99629999,0.058615466,-0.152560115
2,9900000,9929999,0.215890489,-0.152574853
2,1470000,1499999,0.181708158,-0.152583917
1,110880000,110909999,0.145284096,-0.152668114
1,63690000,63719999,0.034633881,-0.152687989
2,172230000,172259999,-0.00467561,-0.152711064
1,15060000,15089999,0.127950641,-0.152735906
1,162540000,162569999,0.077469199,-0.152753644
2,120930000,120959999,0.080222719,-0.152780785
1,231390000,231419999,0.062709032,-0.152783663
2,218910000,218939999,0.195114517,-0.152883541
1,92670000,92699999,0.064944869,-0.152933864
2,32040000,32069999,0.088044354,-0.152958695
2,160530000,160559999,0.116991985,-0.153071834
2,109410000,109439999,0.046315376,-0.153220853
2,30360000,30389999,0.12046429,-0.153352384
1,247440000,247469999,0.169076015,-0.15341797
1,39930000,39959999,0.154251551,-0.153442633
2,47100000,47129999,0.174405887,-0.153518618
1,222630000,222659999,0.170426926,-0.153523224
2,196470000,196499999,0.148923743,-0.153545733
2,121860000,121889999,0.145629017,-0.153666019
1,228030000,228059999,0.114363002,-0.153703085
1,4260000,4289999,0.128886086,-0.153741188
1,8520000,8549999,0.158892668,-0.15374699
2,233280000,233309999,0.202070194,-0.153826901
1,810000,839999,0.112212818,-0.153834636
1,154560000,154589999,0.235623088,-0.15389909
2,135360000,135389999,0.057558427,-0.153910928
1,205470000,205499999,0.239635166,-0.153925047
1,211950000,211979999,0.073370922,-0.153926178
1,44400000,44429999,0.224039858,-0.154005998
1,113220000,113249999,0.224642859,-0.154069823
1,62910000,62939999,0.126639422,-0.154116476
1,31980000,32009999,0.160542331,-0.154181089
2,11280000,11309999,0.2024223,-0.154191624
1,183300000,183329999,0.103584275,-0.154279122
2,54060000,54089999,0.146808495,-0.15428298
1,234510000,234539999,0.180193316,-0.154389204
2,87150000,87179999,0.076170269,-0.154471596
2,208860000,208889999,0.071406436,-0.154480235
1,67680000,67709999,0.080060728,-0.154555426
2,101940000,101969999,0.162841125,-0.154626162
2,135990000,136019999,0.134413098,-0.154647895
2,217620000,217649999,0.153618984,-0.154650114
1,100650000,100679999,0.094553406,-0.154651802
1,68010000,68039999,0.176904537,-0.154709887
2,86070000,86099999,0.128611949,-0.154726803
2,128460000,128489999,0.170471969,-0.154779795
2,217260000,217289999,0.140394351,-0.154783618
1,3540000,3569999,0.189948395,-0.154821387
2,241770000,241799999,0.181105299,-0.154892979
1,153420000,153449999,0.160792625,-0.15499502
1,183150000,183179999,0.184232673,-0.155024247
2,235860000,235889999,0.215467989,-0.155051953
1,25980000,26009999,0.154987544,-0.15507097
1,144300000,144329999,0.012595375,-0.15513589
1,146010000,146039999,0.115366587,-0.155162054
2,120990000,121019999,0.222282496,-0.155196955
2,37950000,37979999,0.03415291,-0.155212392
2,171990000,172019999,0.113787239,-0.155248951
1,25800000,25829999,0.152043054,-0.155382881
2,45210000,45239999,0.185263837,-0.155392569
1,37830000,37859999,0.102047256,-0.155565064
1,183120000,183149999,0.105613213,-0.155597915
2,1560000,1589999,0.180679845,-0.155606232
1,51780000,51809999,0.213649495,-0.155635796
1,21390000,21419999,0.119960705,-0.155760962
1,41100000,41129999,0.180640587,-0.155765244
1,93390000,93419999,0.127621583,-0.155789735
2,127860000,127889999,0.159689834,-0.155844319
1,100470000,100499999,0.098556821,-0.155871284
1,23070000,23099999,0.186694506,-0.155895424
2,11610000,11639999,0.121585977,-0.155922089
2,70080000,70109999,0.097307292,-0.156050204
1,3840000,3869999,0.18775606,-0.156134439
2,28800000,28829999,0.19633456,-0.156155524
1,25890000,25919999,0.244859952,-0.156167258
2,231390000,231419999,0.09811215,-0.156292011
1,245460000,245489999,0.162385584,-0.156313728
2,65160000,65189999,0.196219264,-0.156334904
2,171510000,171539999,0.102347235,-0.156348706
2,9330000,9359999,0.174550236,-0.15638484
2,152940000,152969999,0.118498162,-0.156395292
1,18810000,18839999,0.099609356,-0.156540519
2,33960000,33989999,0.100506733,-0.156549807
2,33600000,33629999,0.164509162,-0.156561516
1,40140000,40169999,0.207748673,-0.15656718
1,7050000,7079999,0.154219435,-0.156573215
1,228210000,228239999,0.187633205,-0.156586134
1,19680000,19709999,0.212546143,-0.156721919
1,120840000,120869999,-0.0402103,-0.156881473
2,16170000,16199999,0.173948627,-0.156886383
2,55350000,55379999,0.152769098,-0.156919904
1,43650000,43679999,0.109420331,-0.156968769
1,228060000,228089999,0.167710807,-0.15701094
2,204030000,204059999,0.140119586,-0.157012388
2,220410000,220439999,0.234522182,-0.157018028
1,6150000,6179999,0.199407018,-0.157020379
1,200940000,200969999,0.213788346,-0.157028636
2,26010000,26039999,0.132147408,-0.157055222
2,74550000,74579999,0.131332073,-0.157097648
2,238440000,238469999,0.189129143,-0.157112268
1,227070000,227099999,0.21218533,-0.157175428
1,22920000,22949999,0.176470774,-0.157201598
1,212040000,212069999,0.122222479,-0.157317949
1,201690000,201719999,0.174521165,-0.15736047
1,67710000,67739999,0.085945432,-0.157367004
1,109830000,109859999,0.174414271,-0.157484105
2,86790000,86819999,0.136808949,-0.157523926
1,89340000,89369999,0.146240107,-0.157551777
2,30480000,30509999,0.182585143,-0.157768863
2,12000000,12029999,0.137853441,-0.157830481
1,94350000,94379999,0.063716951,-0.157836785
1,11490000,11519999,0.21508216,-0.15801873
1,14160000,14189999,0.021771987,-0.158143239
1,245670000,245699999,0.101656262,-0.158164099
2,99330000,99359999,0.156608303,-0.158270969
1,156360000,156389999,0.223148733,-0.158355374
1,2520000,2549999,0.190012419,-0.158406723
1,223260000,223289999,0.130557603,-0.158551931
2,90270000,90299999,-0.176823136,-0.158582092
2,120420000,120449999,0.163694304,-0.158615363
1,70890000,70919999,0.080815396,-0.158689566
2,55320000,55349999,0.141830573,-0.158690028
2,178080000,178109999,0.132979684,-0.158751556
2,95880000,95909999,0.064354751,-0.158779041
2,33720000,33749999,0.098863311,-0.158822649
1,201720000,201749999,0.088413931,-0.15884242
1,2760000,2789999,0.205179853,-0.158866903
2,73050000,73079999,0.105484234,-0.158878997
2,105930000,105959999,0.140435562,-0.15902069
1,38520000,38549999,0.199876991,-0.15903314
2,121890000,121919999,0.140622872,-0.159046911
1,212550000,212579999,0.189862071,-0.159166743
1,245700000,245729999,0.180677447,-0.159178528
2,131790000,131819999,0.249831882,-0.159239354
2,55800000,55829999,0.095133073,-0.159279825
1,7770000,7799999,0.146621435,-0.159320837
2,55290000,55319999,0.144106772,-0.159349667
1,95550000,95579999,0.119865654,-0.159357358
2,61200000,61229999,0.104146403,-0.15938237
2,208980000,209009999,0.176934751,-0.159421974
1,51480000,51509999,0.022276262,-0.159533743
1,7680000,7709999,0.238474354,-0.159545623
1,690000,719999,0.086528268,-0.159564177
2,242250000,242279999,0.159542023,-0.159612575
2,39270000,39299999,0.044054337,-0.159692004
2,128220000,128249999,0.137631378,-0.159754064
1,54810000,54839999,0.176675146,-0.159814307
2,43260000,43289999,0.217678201,-0.159864442
1,236310000,236339999,0.249727324,-0.159871187
1,22470000,22499999,0.187882126,-0.159879361
1,246780000,246809999,0.153243577,-0.15990574
1,87300000,87329999,0.165359472,-0.159926353
2,100320000,100349999,0.128576618,-0.160014386
2,48180000,48209999,0.098889687,-0.160106101
1,240900000,240929999,0.100193209,-0.160117407
1,173730000,173759999,0.049898929,-0.160213626
1,173850000,173879999,0.075849905,-0.160236801
2,73080000,73109999,0.074569182,-0.160319184
1,19650000,19679999,0.223232293,-0.16045858
1,76260000,76289999,0.093677193,-0.160507033
2,219750000,219779999,0.201473489,-0.160507991
2,38820000,38849999,0.148228366,-0.160640589
2,54000000,54029999,0.159186782,-0.160657934
2,37320000,37349999,0.146280507,-0.160665204
2,74040000,74069999,0.15877649,-0.160821831
2,129390000,129419999,0.150988165,-0.16086096
1,179400000,179429999,0.03088818,-0.160923876
1,44370000,44399999,0.203246206,-0.160967933
1,213210000,213239999,0.115530424,-0.161008283
1,2250000,2279999,0.239291949,-0.161099222
2,88290000,88319999,0.200686351,-0.161147483
2,74490000,74519999,0.153717615,-0.161213883
1,18780000,18809999,0.155901119,-0.161268834
2,33690000,33719999,0.113528388,-0.161277463
2,54360000,54389999,0.097395267,-0.161309406
2,170700000,170729999,0.080679062,-0.16139701
2,242730000,242759999,0.229776753,-0.161472633
1,41790000,41819999,0.143100185,-0.161490626
2,3390000,3419999,0.164330013,-0.161512744
1,201360000,201389999,0.20076071,-0.161515973
1,240330000,240359999,0.043322737,-0.161581747
1,44670000,44699999,0.173746836,-0.161638681
1,4080000,4109999,0.140348454,-0.161682112
2,26580000,26609999,0.115367096,-0.161706238
2,136200000,136229999,0.058450901,-0.161765829
1,17520000,17549999,0.235246094,-0.161779571
2,202920000,202949999,0.097615649,-0.161812018
1,27840000,27869999,0.266780696,-0.161880622
2,28830000,28859999,0.183681782,-0.161931984
1,200970000,200999999,0.206621182,-0.162095345
2,111000000,111029999,0.028783428,-0.162198463
2,10170000,10199999,0.195394877,-0.162223849
2,55770000,55799999,0.151431529,-0.162257057
2,109350000,109379999,0.092957229,-0.162312317
2,121980000,122009999,0.184933783,-0.162482336
2,109260000,109289999,0.16349717,-0.162635285
2,175110000,175139999,0.155779555,-0.162647777
1,145770000,145799999,0.064596074,-0.162771981
2,97170000,97199999,0.223861524,-0.162852054
2,135750000,135779999,0.144330986,-0.162887672
2,203580000,203609999,0.090423776,-0.162904313
2,95820000,95849999,0.197140523,-0.162906427
2,231600000,231629999,0.120971727,-0.162923216
2,218970000,218999999,0.107445019,-0.162953022
1,54210000,54239999,0.070090817,-0.162975658
1,182190000,182219999,0.100318911,-0.162977324
2,105810000,105839999,0.090648479,-0.1630252
2,86910000,86939999,0.115625529,-0.163041938
1,46350000,46379999,0.072997784,-0.163055459
2,235650000,235679999,0.098552042,-0.163152275
1,205530000,205559999,0.207928499,-0.163191375
1,46440000,46469999,0.109449081,-0.163301835
1,168120000,168149999,0.129035582,-0.163342075
1,35250000,35279999,0.1586072,-0.163398804
1,18000000,18029999,0.210242114,-0.163410153
2,1770000,1799999,0.153772831,-0.163543344
2,74640000,74669999,0.234938217,-0.163579593
1,68730000,68759999,0.082998028,-0.163618879
1,178590000,178619999,0.134222745,-0.163833253
1,43710000,43739999,0.191713281,-0.163864015
2,175260000,175289999,0.042711114,-0.163884185
2,134790000,134819999,0.051751473,-0.164014037
2,26610000,26639999,0.11401747,-0.164021553
2,9210000,9239999,0.138829368,-0.164062285
1,46410000,46439999,0.062616071,-0.164094386
2,102150000,102179999,0.129701939,-0.164100153
2,87060000,87089999,0.188632019,-0.164114147
1,228270000,228299999,0.248246164,-0.164245531
1,234630000,234659999,0.191922897,-0.16425516
2,43140000,43169999,0.212995679,-0.16427653
2,207120000,207149999,0.123639898,-0.164286941
1,21960000,21989999,0.235429323,-0.164386618
1,223830000,223859999,0.152106352,-0.16442914
2,10560000,10589999,0.206929241,-0.164491969
2,204330000,204359999,0.147133992,-0.164570257
1,44910000,44939999,0.065990605,-0.164613993
2,42390000,42419999,0.137133643,-0.164627327
1,149880000,149909999,0.249447649,-0.164701367
1,226980000,227009999,0.198001131,-0.164719586
1,245790000,245819999,0.061430651,-0.164827551
1,17190000,17219999,0.165917848,-0.164833528
1,7890000,7919999,0.125941515,-0.164958377
2,54390000,54419999,0.066510235,-0.165110819
2,198480000,198509999,0.06956522,-0.165154018
1,205410000,205439999,0.22385148,-0.165190329
1,154620000,154649999,0.143155173,-0.165202639
1,93750000,93779999,0.062490047,-0.165253556
1,151890000,151919999,0.154259957,-0.165316009
2,242070000,242099999,0.238241656,-0.165336008
1,181170000,181199999,0.170007383,-0.165359734
2,236940000,236969999,0.167423069,-0.165503951
2,26640000,26669999,0.107331493,-0.165534975
2,241980000,242009999,0.192784972,-0.165543789
2,208710000,208739999,0.097633709,-0.165575142
2,133050000,133079999,0.045798387,-0.165616165
2,236430000,236459999,0.18793133,-0.165639866
1,228630000,228659999,0.190410025,-0.165681686
1,211320000,211349999,0.077049268,-0.165789826
1,1950000,1979999,0.287485508,-0.165801439
2,217380000,217409999,0.1748307,-0.165823271
2,28020000,28049999,0.144547643,-0.165863421
2,171540000,171569999,0.137559162,-0.16588003
2,33630000,33659999,0.167240803,-0.165887477
2,120960000,120989999,0.222161943,-0.165895599
2,37410000,37439999,0.10895374,-0.165903412
2,159810000,159839999,0.126826848,-0.166015747
1,157020000,157049999,0.113676437,-0.166288111
1,46980000,47009999,0.211515763,-0.166315298
2,171720000,171749999,0.164795639,-0.166343643
2,242850000,242879999,0.183495409,-0.166364482
1,22170000,22199999,0.235583021,-0.166420162
1,109470000,109499999,0.143909317,-0.16650052
1,43140000,43169999,0.143918701,-0.166566586
2,47310000,47339999,0.170840907,-0.166578784
2,98250000,98279999,0.172484057,-0.166584799
1,22680000,22709999,0.113854683,-0.166623879
1,178650000,178679999,0.051183491,-0.166650001
1,20640000,20669999,0.157817832,-0.166668211
2,102090000,102119999,0.165184705,-0.166867485
1,212460000,212489999,0.079469117,-0.166883345
1,235800000,235829999,0.156793155,-0.166889734
1,3720000,3749999,0.190768592,-0.166894522
1,41760000,41789999,0.128724517,-0.166950192
2,95910000,95939999,0.154295766,-0.16698209
1,231690000,231719999,0.099717434,-0.167032153
1,20790000,20819999,0.201818462,-0.167040117
2,74250000,74279999,0.17200188,-0.167172798
1,35400000,35429999,0.07329259,-0.167180771
1,93360000,93389999,0.064434697,-0.167289291
2,70590000,70619999,0.116961836,-0.167298659
2,240750000,240779999,0.141213293,-0.167397278
2,100080000,100109999,0.136119064,-0.167425617
2,74070000,74099999,0.118016401,-0.167468058
1,174780000,174809999,0.069834407,-0.167505202
1,93540000,93569999,0.161469946,-0.167593622
2,120150000,120179999,0.179870136,-0.167605781
